id,last_scraped,neighbourhood,neighbourhood_cleansed,city,country,latitude,longitude,price,bathrooms,bedrooms,beds,bed_type,guests_included
25340730,2019-02-11,,密云县 / Miyun,Beijing,China,40.6477859086374,117.26923660753408,985.0,1.0,2.0,3.0,Real Bed,1
25341063,2019-02-11,Wukesong,海淀区,Beijing,China,39.91593539025165,116.27352933720157,256.0,1.0,1.0,2.0,Real Bed,2
25341576,2019-02-11,,密云县 / Miyun,Beijing,China,40.65055479070092,117.48821720614512,175.0,2.0,2.0,2.0,Real Bed,1
25342183,2019-02-11,,通州区 / Tongzhou,Tongzhou,China,39.91997630353897,116.65737998327302,890.0,1.0,0.0,1.0,Real Bed,1
25342312,2019-02-11,Wukesong,海淀区,Beijing,China,39.91305955098063,116.26374241277536,2003.0,1.0,0.0,2.0,Real Bed,2
25342742,2019-02-11,Chongwenmen,东城区,Dongcheng Qu,China,39.89713514731128,116.4249285591999,398.0,1.0,1.0,2.0,Real Bed,1
25342783,2019-02-11,Xicheng,西城区,Beijing,China,39.92591501922401,116.3545655749269,486.0,1.0,2.0,2.0,Real Bed,1
25343037,2019-02-11,Dong Si,东城区,北京市,China,39.932288259876856,116.41402322970887,250.0,1.0,1.0,1.0,Real Bed,1
25343084,2019-02-11,Temple of Heaven,东城区,Beijing,China,39.890502294450926,116.4030042800623,877.0,1.0,2.0,4.0,Real Bed,1
25343439,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.99070573375438,116.40903053301024,398.0,1.0,0.0,2.0,Real Bed,3
25344600,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Chaoyang Qu,China,39.93630351975124,116.46585235413274,371.0,1.0,0.0,2.0,Real Bed,1
25353773,2019-02-11,Fengtai,大兴区 / Daxing,北京市,China,39.794744669605016,116.3323757028879,67.0,1.0,1.0,2.0,Real Bed,1
25353799,2019-02-11,Shichahai,东城区,Beijing,China,39.93798758716342,116.3906696679888,1497.0,1.0,1.0,1.0,Real Bed,1
25354292,2019-02-11,,海淀区,Beijing,China,40.02574964901856,116.18284761071558,3979.0,3.0,5.0,10.0,Real Bed,1
25354715,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.86725369202365,116.6595058465965,978.0,3.0,5.0,8.0,Real Bed,1
25355102,2019-02-11,,密云县 / Miyun,Beijing,China,40.689678462794326,117.1508942327782,391.0,1.0,1.0,1.0,Real Bed,1
25355111,2019-02-11,Shichahai,东城区,Beijing,China,39.93803656346792,116.39154889192824,1396.0,1.0,1.0,1.0,Real Bed,1
25356885,2019-02-11,,怀柔区 / Huairou,Huairou,China,40.44374849992327,116.58256755284395,890.0,5.0,5.0,8.0,Real Bed,1
25357392,2019-02-11,Shichahai,东城区,Beijing,China,39.94144617258906,116.40515038205508,688.0,1.0,2.0,2.0,Real Bed,1
25357410,2019-02-11,,密云县 / Miyun,Beijing,China,40.33296914559013,116.85662868978656,2880.0,2.0,2.0,4.0,Real Bed,1
25357808,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.97971699013323,116.41677901084952,479.0,1.0,2.0,2.0,Real Bed,1
25358020,2019-02-11,,延庆县 / Yanqing,Beijing,China,40.51853109874249,115.93804161320956,3001.0,4.0,5.0,6.0,Real Bed,1
25358821,2019-02-11,Shichahai,西城区,Beijing,China,39.938170371474975,116.38996302697576,998.0,1.0,1.0,1.0,Real Bed,1
25359138,2019-02-11,Shichahai,东城区,Beijing,China,39.938509463100665,116.39125301042344,998.0,1.0,1.0,1.0,Real Bed,1
25359283,2019-02-11,Haidian,海淀区,北京市,China,39.91263878720282,116.3038483917851,128.0,1.0,1.0,1.0,Real Bed,1
25359336,2019-02-11,Shichahai,西城区,Beijing,China,39.93832618868758,116.389375307813,897.0,1.0,1.0,1.0,Real Bed,1
25359375,2019-02-11,,密云县 / Miyun,Beijing,China,40.33355106538763,116.85735626936494,2583.0,2.0,2.0,2.0,Real Bed,1
25361004,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.95857509153098,116.4430611994943,540.0,1.0,1.0,1.0,Real Bed,1
25361365,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.3713014762132,116.67112029826916,1882.0,2.0,3.0,3.0,Real Bed,1
25362702,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,Chaoyang Qu,China,39.9207650427364,116.45229602207164,459.0,1.0,1.0,1.0,Real Bed,1
25363020,2019-02-11,,房山区,北京市,China,39.72443829996273,116.11273292967266,270.0,3.0,4.0,4.0,Real Bed,1
25364226,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Chaoyang,China,39.928214547465466,116.45521699818352,863.0,1.0,3.0,3.0,Real Bed,6
25364410,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.92616450574671,116.61971378883948,540.0,1.5,2.0,3.0,Real Bed,1
25364419,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.9401112098173,116.4539714801288,560.0,1.0,1.0,1.0,Real Bed,1
25364512,2019-02-11,,大兴区 / Daxing,Beijing,China,39.68204191290168,116.32016595044504,499.0,1.0,3.0,3.0,Real Bed,1
25367419,2019-02-11,Dongzhimen,东城区,Beijing,China,39.9373566365318,116.42942455719906,560.0,1.0,2.0,2.0,Real Bed,1
25368583,2019-02-11,Wukesong,海淀区,Haidian Qu,China,39.914387504886925,116.27318377879716,209.0,1.0,1.0,2.0,Real Bed,1
25368942,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.860165777049744,116.56453148043704,398.0,1.0,2.0,2.0,Real Bed,1
25369592,2019-02-11,Shichahai,东城区,东城区,China,39.941560884197386,116.4050881186557,391.0,1.0,1.0,1.0,Real Bed,1
25370049,2019-02-11,Shichahai,东城区,东城区,China,39.942027015369305,116.40695096468454,391.0,1.0,1.0,1.0,Real Bed,1
25370552,2019-02-11,Third Road Jucun/Liucun,西城区,Beijing,China,39.89641430427541,116.33588683575204,499.0,1.0,1.0,2.0,Real Bed,4
25370785,2019-02-11,,昌平区,Beijing,China,40.055458139338334,116.40860021631188,256.0,1.0,2.0,2.0,Real Bed,4
25371136,2019-02-11,Jiàn Wài Dàjiē,朝阳区 / Chaoyang,北京市,China,39.90558430037674,116.441933223202,688.0,1.0,1.0,2.0,Real Bed,1
25371474,2019-02-11,Kaiyangli,丰台区 / Fengtai,Beijing,China,39.863479498041215,116.3664593058184,701.0,1.0,3.0,3.0,Real Bed,6
25376525,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.92713624684543,116.61688567888658,162.0,1.0,1.0,1.0,Real Bed,1
25378813,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.8709809232091,116.45118433022247,229.0,1.0,0.0,3.0,Real Bed,1
25379036,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.87213267406097,116.4497652808709,229.0,1.0,1.0,3.0,Real Bed,1
25379041,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.87191955844976,116.4499889349102,196.0,1.0,0.0,2.0,Real Bed,1
25381943,2019-02-11,Fengtai,石景山区,Beijing,China,39.90040977219733,116.237879932242,121.0,1.0,1.0,2.0,Real Bed,1
25381952,2019-02-11,,密云县 / Miyun,Beijing,China,40.411016525610016,116.94299922391026,3278.0,3.0,8.0,13.0,Real Bed,1
25382427,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,40.00714096892128,116.36991932283452,175.0,1.0,1.0,1.0,Real Bed,1
25382997,2019-02-11,,密云县 / Miyun,Beijing,China,40.64637750031726,117.2652360030619,587.0,1.0,2.0,2.0,Real Bed,1
25384646,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.18495804265893,116.53336516077724,4283.0,5.0,4.0,6.0,Real Bed,1
25384899,2019-02-11,Dongcheng,朝阳区 / Chaoyang,Beijing,China,39.87358892277346,116.43837946099065,405.0,1.0,2.0,2.0,Real Bed,1
25385543,2019-02-11,Haidian,海淀区,Beijing,China,39.92762257058996,116.3119444679262,519.0,1.0,1.0,2.0,Real Bed,1
25386040,2019-02-11,,延庆县 / Yanqing,Beijing,China,40.5194618122398,115.9397346811912,2583.0,4.0,5.0,5.0,Real Bed,1
25386420,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.98090324975499,116.35874060595056,263.0,1.0,1.0,2.0,Real Bed,2
25386966,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.935317181066864,116.45300791152248,101.0,1.0,1.0,2.0,Real Bed,1
25387768,2019-02-11,Jiàn Wài Dàjiē,朝阳区 / Chaoyang,Chaoyang Qu,China,39.90592370930038,116.44606616936768,432.0,1.0,1.0,1.0,Real Bed,1
25388048,2019-02-11,,延庆县 / Yanqing,Beijing,China,40.46023177953642,115.81720309852686,1996.0,4.0,4.0,4.0,Real Bed,1
25388771,2019-02-11,Xuanwu,西城区,Beijing,China,39.903979267497725,116.37889866284443,101.0,1.0,1.0,2.0,Real Bed,1
25389685,2019-02-11,Fengtai,丰台区 / Fengtai,Beijing,China,39.838951240246544,116.3842040835576,357.0,1.0,1.0,2.0,Real Bed,1
25390712,2019-02-11,Qianmen,西城区,Xicheng Qu,China,39.89782355667898,116.38861923262628,978.0,1.0,1.0,1.0,Real Bed,2
25390815,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.41413657851333,116.51872459640278,4998.0,4.0,4.0,4.0,Real Bed,1
25392060,2019-02-11,Haidian,海淀区,Beijing,China,39.92447231749644,116.3051381033458,236.0,1.0,1.0,2.0,Real Bed,1
25392365,2019-02-11,Dahongmen,丰台区 / Fengtai,Beijing,China,39.85229598347341,116.38817571387824,830.0,2.0,3.0,3.0,Real Bed,1
25393320,2019-02-11,Dong Si,东城区,Beijing,China,39.93169898061643,116.42312031470637,688.0,2.0,2.0,2.0,Real Bed,1
25393434,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.899493326673344,116.5501801803308,283.0,1.0,1.0,1.0,Real Bed,1
25393703,2019-02-11,Fengtai,丰台区 / Fengtai,Fengtai Qu,China,39.83813848274008,116.37215813908476,297.0,1.0,1.0,1.0,Real Bed,1
25393889,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87205178665532,116.4508155139528,196.0,1.0,0.0,2.0,Real Bed,1
25394100,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.8717391026647,116.45170119769078,196.0,1.0,1.0,3.0,Real Bed,1
25394335,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.870630585624006,116.44978857991576,398.0,1.0,2.0,4.0,Real Bed,1
25394403,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.38492650658741,116.54435990158584,182.0,1.0,1.0,1.0,Real Bed,1
25394457,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.9584362711267,116.44250299166688,540.0,1.0,1.0,1.0,Real Bed,1
25394492,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.3625435271515,116.45856292226708,2799.0,5.0,4.0,4.0,Real Bed,1
25394625,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87245230982294,116.44935027404748,229.0,1.0,0.0,3.0,Real Bed,1
25394754,2019-02-11,,延庆县 / Yanqing,北京市,China,40.35675342450724,115.97663253064884,81.0,2.0,1.0,16.0,Real Bed,1
25394954,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87256523997556,116.45142520334684,196.0,1.0,0.0,2.0,Real Bed,1
25395010,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.97968825747798,116.35830277493766,243.0,1.0,1.0,1.0,Real Bed,1
25395195,2019-02-11,Yue Tan,西城区,Xicheng Qu,China,39.92033829254733,116.3521165093775,432.0,1.0,1.0,1.0,Real Bed,1
25395214,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.87240517939485,116.4507798901808,418.0,1.0,1.0,3.0,Real Bed,1
25395296,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.98076730582369,116.35814208247209,600.0,1.0,2.0,3.0,Real Bed,4
25395336,2019-02-11,,密云县 / Miyun,Beijing,China,40.6533437633151,117.27775059026447,978.0,1.0,2.0,4.0,Real Bed,1
25395474,2019-02-11,,延庆县 / Yanqing,北京市,China,40.352232725508685,115.98172257889544,371.0,1.0,1.0,2.0,Real Bed,1
25395581,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87189402681108,116.44975948711571,229.0,1.0,1.0,3.0,Real Bed,1
25395607,2019-02-11,Wudaokou,海淀区,北京市,China,39.99470569877504,116.33538349271988,600.0,1.0,2.0,2.0,Real Bed,4
25403542,2019-02-11,,昌平区,Beijing,China,40.15864316875121,116.26737508328408,681.0,1.0,1.0,4.0,Real Bed,4
25403956,2019-02-11,,昌平区,Beijing,China,40.15953584556097,116.26886427311808,978.0,1.0,1.0,6.0,Real Bed,1
25404415,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.90934856647044,116.67270992306808,67.0,2.0,1.0,6.0,Real Bed,1
25404555,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93129819968237,116.44011404795356,297.0,1.0,1.0,1.0,Real Bed,1
25404905,2019-02-11,,房山区,Fangshan Qu,China,39.76541524183013,116.18737835212274,202.0,1.0,0.0,1.0,Real Bed,1
25404951,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.09800015262559,116.50220930165432,351.0,3.0,3.0,3.0,Real Bed,1
25405623,2019-02-11,Shichahai,东城区,Xicheng Qu,China,39.94106685810088,116.391404344417,499.0,1.0,1.0,1.0,Real Bed,1
25405685,2019-02-11,Qinghe,海淀区,Beijing,China,40.04952151199532,116.35628455311718,465.0,1.0,2.0,5.0,Real Bed,1
25405754,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.97282933428991,116.44309517533182,67.0,1.0,1.0,1.0,Real Bed,1
25405977,2019-02-11,Wudaokou,海淀区,Beijing,China,39.988802645501785,116.33450753627068,600.0,1.0,1.0,1.0,Real Bed,1
25406128,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.97154916123719,116.43626846386768,81.0,2.0,1.0,1.0,Real Bed,1
25407892,2019-02-11,,密云县 / Miyun,Beijing,China,40.38631788996994,116.86347923531568,196.0,1.0,1.0,1.0,Real Bed,1
25408049,2019-02-11,,延庆县 / Yanqing,北京市,China,40.35234032758581,115.98014297810288,270.0,1.0,1.0,1.0,Real Bed,1
25408123,2019-02-11,Chaoyang,通州区 / Tongzhou,Beijing,China,39.82016683864225,116.5839245939094,263.0,1.0,1.0,1.0,Real Bed,1
25408242,2019-02-11,,延庆县 / Yanqing,北京市,China,40.35328175356715,115.98165690542028,270.0,1.0,1.0,1.0,Real Bed,1
25408298,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.11475578291372,116.66533717585338,94.0,1.0,1.0,1.0,Real Bed,1
25408340,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87197970950866,116.45006052606904,209.0,1.0,0.0,3.0,Real Bed,1
25408732,2019-02-11,,大兴区 / Daxing,Haidian Qu,China,39.68417615315085,116.31488143390028,371.0,1.0,2.0,2.0,Real Bed,1
25409874,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.98930291470525,116.38423975393071,526.0,1.0,2.0,3.0,Real Bed,1
25413389,2019-02-11,Chongwenmen,东城区,Beijing,China,39.89724803483762,116.42004702641292,621.0,1.5,1.0,1.0,Real Bed,1
25413974,2019-02-11,,密云县 / Miyun,Miyun,China,40.46293375695472,116.8300383693485,405.0,1.0,2.0,3.0,Real Bed,2
25414644,2019-02-11,Chongwenmen,东城区,北京市,China,39.89679084008384,116.42666143787046,459.0,1.0,1.0,2.0,Real Bed,1
25414978,2019-02-11,Shichahai,东城区,Xicheng Qu,China,39.94407378474175,116.38970615258256,236.0,1.0,1.0,2.0,Real Bed,2
25415136,2019-02-11,Liuliqiao/Lize Bridge,丰台区 / Fengtai,Beijing,China,39.87479578565378,116.30266394486658,297.0,1.0,1.0,1.0,Real Bed,1
25415161,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.91492751524349,116.52042096449767,499.0,1.0,1.0,2.0,Real Bed,6
25415273,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.95976673526829,116.44210835073352,600.0,1.0,1.0,1.0,Real Bed,1
25416274,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,40.00326438445874,116.40068767216027,621.0,1.0,1.0,2.0,Real Bed,2
25416417,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.43038746842835,116.54129039901008,4580.0,1.0,15.0,42.0,Real Bed,1
25416695,2019-02-11,Beiyuan,朝阳区 / Chaoyang,北京市,China,40.03844474818854,116.41558298917428,600.0,1.0,1.0,1.0,Real Bed,1
25417119,2019-02-11,,大兴区 / Daxing,Beijing,China,39.71368105181116,116.3210255752718,398.0,1.0,2.0,2.0,Real Bed,1
25417350,2019-02-11,,怀柔区 / Huairou,Huairou Qu,China,40.42809479735112,116.55527650377174,351.0,1.0,10.0,3.0,Real Bed,1
25418325,2019-02-11,Shuangyushu,海淀区,Beijing,China,39.97091694740215,116.32323438624924,270.0,1.0,1.0,1.0,Real Bed,1
25428346,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市,China,39.925707501925096,116.50246918032778,229.0,1.0,1.0,1.0,Real Bed,1
25429558,2019-02-11,,密云县 / Miyun,Beijing,China,40.64647807490581,117.2685693415862,398.0,1.0,0.0,1.0,Real Bed,1
25430119,2019-02-11,,密云县 / Miyun,Beijing,China,40.39884442104112,116.88231304051628,4890.0,2.0,3.0,5.0,Real Bed,1
25430377,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.8672892659355,116.46347374883172,88.0,1.0,1.0,1.0,Real Bed,1
25430620,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.6509579479122,116.67152514529526,1585.0,1.0,1.0,1.0,Real Bed,1
25430664,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Dongcheng Qu,China,39.93988308735357,116.44361102627826,223.0,1.0,1.0,1.0,Real Bed,1
25430767,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.99663905568106,116.4003697197616,209.0,1.0,1.0,1.0,Real Bed,1
25431567,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.929408729147845,116.5045444624974,182.0,1.0,1.0,1.0,Real Bed,1
25432332,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市,China,39.91083445071529,116.49237279427687,492.0,1.0,2.0,3.0,Real Bed,1
25432471,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92130707645215,116.65688068069336,256.0,1.0,1.0,1.0,Real Bed,2
25432908,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92228651690505,116.65831756855096,270.0,1.0,1.0,1.0,Real Bed,2
25432946,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,Chaoyang Qu,China,39.91673309045711,116.45291196895204,776.0,1.0,1.0,1.0,Real Bed,1
25433135,2019-02-11,Liuliqiao/Lize Bridge,丰台区 / Fengtai,Beijing,China,39.85913451776328,116.29658481731532,465.0,1.0,2.0,3.0,Real Bed,1
25433307,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.759506976845465,116.5466537226374,94.0,1.0,1.0,1.0,Real Bed,1
25433359,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92214926068966,116.65903291467488,256.0,1.0,1.0,1.0,Real Bed,2
25433454,2019-02-11,Liuliqiao/Lize Bridge,丰台区 / Fengtai,Beijing,China,39.86587781908726,116.2950111397808,830.0,2.0,3.0,3.0,Real Bed,1
25433498,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.64941690609413,116.67067165717738,1585.0,1.0,1.0,1.0,Real Bed,1
25433730,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.64870334284375,116.67058505871708,2185.0,1.0,1.0,1.0,Real Bed,1
25433731,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92074258461833,116.65739898403064,290.0,1.0,1.0,1.0,Real Bed,2
25433890,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.6509438382311,116.67020421139028,1889.0,1.0,1.0,1.0,Real Bed,1
25434009,2019-02-11,Beijing University,丰台区 / Fengtai,Beijing,China,39.867475481785135,116.29030284661464,526.0,1.0,2.0,2.0,Real Bed,1
25434056,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.6514731579148,116.67043164397246,2489.0,1.0,2.0,2.0,Real Bed,1
25434236,2019-02-11,Shuangyushu,海淀区,Beijing,China,39.98309128097258,116.31911095001712,371.0,1.0,1.0,1.0,Real Bed,1
25434257,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.64994865860386,116.6720783980458,28497.0,1.0,10.0,12.0,Real Bed,1
25434397,2019-02-11,Beijing University,丰台区 / Fengtai,Beijing,China,39.86083354677341,116.2918773994029,506.0,1.0,0.0,2.0,Real Bed,1
25434474,2019-02-11,Shuangyushu,海淀区,Beijing,China,39.98512080113235,116.31991005065431,371.0,1.0,1.0,1.0,Real Bed,1
25434830,2019-02-11,Fengtai,丰台区 / Fengtai,Beijing,China,39.88932233195971,116.2491543726776,121.0,2.0,1.0,1.0,Real Bed,1
25434999,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,40.01114081388129,116.5893598958155,1882.0,1.0,2.0,2.0,Real Bed,1
25435167,2019-02-11,,海淀区,Haidian Qu,China,40.124264341357225,116.21551456343389,101.0,1.0,1.0,1.0,Real Bed,1
25435334,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.86898857077947,116.458960366155,94.0,0.5,1.0,1.0,Real Bed,1
25435469,2019-02-11,Huaxiang,丰台区 / Fengtai,Beijing,China,39.838709401547945,116.28540493733831,371.0,1.0,1.0,1.0,Real Bed,1
25435606,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.91050310766112,116.50065304565705,533.0,1.0,1.0,2.0,Real Bed,1
25435892,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.86970392173309,116.4592303665559,189.0,0.5,1.0,1.0,Real Bed,1
25435997,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.44034865264112,116.67349980969078,1288.0,2.0,3.0,3.0,Real Bed,1
25436791,2019-02-11,Shichahai,东城区,Beijing,China,39.938337794558166,116.3929283837192,978.0,1.0,1.0,1.0,Real Bed,1
25437222,2019-02-11,Shichahai,东城区,Beijing,China,39.93931787613216,116.39350596710857,1477.0,1.0,2.0,2.0,Real Bed,1
25437715,2019-02-11,Dongzhimen,东城区,Beijing,China,39.94486743138662,116.4118521579683,3197.0,2.0,4.0,4.0,Real Bed,1
25437816,2019-02-11,Shichahai,东城区,Beijing,China,39.93960516881189,116.39294938160232,877.0,1.0,1.0,1.0,Real Bed,1
25438122,2019-02-11,Shichahai,西城区,Beijing,China,39.94684900674624,116.38135490827558,877.0,1.0,1.0,1.0,Real Bed,1
25438665,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.922303710839,116.65718938313954,250.0,1.0,1.0,1.0,Real Bed,2
25438845,2019-02-11,Shichahai,西城区,Beijing,China,39.945169426567446,116.3812097142256,877.0,1.0,1.0,1.0,Real Bed,1
25439704,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.99869873919015,116.3743375273567,128.0,1.0,1.0,1.0,Real Bed,1
25440499,2019-02-11,Wukesong,海淀区,Beijing,China,39.90743150989862,116.27250952120492,600.0,1.0,1.0,2.0,Real Bed,1
25442011,2019-02-11,Temple of Heaven,东城区,Beijing,China,39.89089143384256,116.40300089811224,978.0,1.0,2.0,4.0,Real Bed,1
25443189,2019-02-11,Xicheng,西城区,Beijing,China,39.93884665805776,116.3490913067632,499.0,1.0,2.0,3.0,Real Bed,1
25443431,2019-02-11,Temple of Heaven,东城区,Beijing,China,39.89011511473997,116.40267640941876,978.0,1.0,3.0,4.0,Real Bed,1
25444457,2019-02-11,Kaiyangli,丰台区 / Fengtai,Beijing,China,39.868021955914855,116.36676532931216,438.0,1.0,2.0,4.0,Real Bed,6
25444630,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Chaoyang Qu,China,39.827132696747725,116.45795518311566,297.0,1.0,1.0,1.0,Real Bed,2
25444957,2019-02-11,Fengtai,丰台区 / Fengtai,Beijing,China,39.839776797598965,116.38586717950842,337.0,1.0,1.0,2.0,Real Bed,1
25445151,2019-02-11,,密云县 / Miyun,Beijing,China,40.69112110011272,117.14772961141476,148.0,5.0,10.0,16.0,Real Bed,2
25446757,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.87028772934922,116.45873261336882,175.0,0.5,1.0,1.0,Real Bed,1
25447548,2019-02-11,,房山区,Beijing房山区十渡镇,China,39.63148015384645,115.59442945664112,357.0,1.0,1.0,2.0,Real Bed,1
25447822,2019-02-11,Chongwenmen,东城区,Beijing,China,39.89647477151544,116.42524023470278,398.0,1.0,1.0,2.0,Real Bed,3
25450350,2019-02-11,Beiyuan,朝阳区 / Chaoyang,Beijing,China,40.03054481540622,116.43409439988962,155.0,1.0,0.0,1.0,Real Bed,1
25450601,2019-02-11,ITC,朝阳区 / Chaoyang,北京市,China,39.91233739256432,116.45519027975668,499.0,1.0,2.0,2.0,Real Bed,1
25455730,2019-02-11,Bei Tai Ping Zhuang,西城区,Beijing,China,39.94970105654904,116.37027921692734,499.0,1.0,1.0,1.0,Real Bed,3
25456605,2019-02-11,Dawanglu,朝阳区 / Chaoyang,Beijing,China,39.91533085108494,116.4695580218316,587.0,1.0,2.0,3.0,Real Bed,1
25456902,2019-02-11,Wudaokou,海淀区,北京市,China,39.98815416942901,116.34282977549228,290.0,1.0,1.0,1.0,Real Bed,2
25457885,2019-02-11,,昌平区,Beijing,China,40.06971807324515,116.43109600994548,108.0,1.0,1.0,1.0,Real Bed,1
25457982,2019-02-11,Beiyuan,昌平区,Changping Qu,China,40.06967812169517,116.43540788751017,108.0,1.0,1.0,1.0,Real Bed,1
25458469,2019-02-11,Shichahai,东城区,Beijing,China,39.93671912080066,116.39087877322348,12599.0,10.0,10.0,10.0,Real Bed,1
25458612,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.432544409285896,116.55536786918763,931.0,1.0,1.0,2.0,Real Bed,1
25459219,2019-02-11,Liuliqiao/Lize Bridge,丰台区 / Fengtai,Beijing,China,39.8595463900356,116.31040172411262,661.0,1.0,3.0,3.0,Real Bed,1
25459229,2019-02-11,,通州区 / Tongzhou,Tongzhou Qu,China,39.92080188194024,116.65821035067025,270.0,1.0,1.0,1.0,Real Bed,1
25459350,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92219169670454,116.65817811309324,256.0,1.0,1.0,1.0,Real Bed,2
25459729,2019-02-11,Liuliqiao/Lize Bridge,丰台区 / Fengtai,Beijing,China,39.86024916148492,116.31053887173488,465.0,1.0,2.0,3.0,Real Bed,1
25459776,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92243983062106,116.65709712563422,256.0,1.0,1.0,1.0,Real Bed,2
25459918,2019-02-11,Dongzhimen,东城区,Beijing,China,39.94784402572586,116.42868191527091,452.0,1.0,1.0,1.0,Real Bed,1
25459927,2019-02-11,Peace,东城区,Dongcheng Qu,China,39.95735276361009,116.40786891008632,553.0,1.0,1.0,1.0,Real Bed,3
25460026,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.92232738383464,116.65899808208412,310.0,1.0,1.0,1.0,Real Bed,2
